timestamp,open,high,low,close,volume
2023-05-17 00:00:00+00:00,116.71,116.94,116.13,116.87,1179.34
2023-05-17 01:00:00+00:00,116.87,117.8,116.8,117.49,4038.51
2023-05-17 02:00:00+00:00,117.49,117.59,116.92,117.11,2626.05
2023-05-17 03:00:00+00:00,117.11,117.48,117.11,117.28,1002.77
2023-05-17 04:00:00+00:00,117.28,117.46,117.21,117.21,1220.73
2023-05-17 05:00:00+00:00,117.21,117.28,116.06,116.1,4436.66
2023-05-17 06:00:00+00:00,116.1,116.3,115.75,116.24,3901.65
2023-05-17 07:00:00+00:00,116.24,116.48,115.31,115.81,2991.21
2023-05-17 08:00:00+00:00,115.81,116.13,115.35,116.01,3184.27
2023-05-17 09:00:00+00:00,116.01,116.78,115.85,116.46,2591.67
2023-05-17 10:00:00+00:00,116.46,116.69,116.13,116.68,1739.83
2023-05-17 11:00:00+00:00,116.68,116.69,115.68,116.09,4089.53
2023-05-17 12:00:00+00:00,116.09,117.39,116.09,116.9,2818.26
2023-05-17 13:00:00+00:00,116.9,117.48,116.8,116.83,2378.15
2023-05-17 14:00:00+00:00,116.83,117.22,115.91,116.74,3834.74
2023-05-17 15:00:00+00:00,116.74,117.1,116.22,117.02,1794.54
2023-05-17 16:00:00+00:00,117.02,117.51,116.71,117.33,2269.4
2023-05-17 17:00:00+00:00,117.33,118.11,117.13,117.82,2625.98
2023-05-17 18:00:00+00:00,117.82,118.23,117.77,117.91,2959.5
2023-05-17 19:00:00+00:00,117.91,118.74,117.91,118.12,3494.93
2023-05-17 20:00:00+00:00,118.12,118.4,117.54,117.69,2475.77
2023-05-17 21:00:00+00:00,117.69,117.79,117.38,117.79,1447.64
2023-05-17 22:00:00+00:00,117.79,117.97,117.67,117.71,1057.79
2023-05-17 23:00:00+00:00,117.71,118.17,117.71,117.97,931.47
2023-05-18 00:00:00+00:00,117.97,118.1,117.5,117.61,1092.86
2023-05-18 01:00:00+00:00,117.61,117.89,117.13,117.41,1530.35
2023-05-18 02:00:00+00:00,117.41,117.91,117.41,117.78,1000.22
2023-05-18 03:00:00+00:00,117.78,117.89,117.61,117.86,662.73
2023-05-18 04:00:00+00:00,117.86,117.96,117.41,117.51,1343.45
2023-05-18 05:00:00+00:00,117.51,117.68,116.94,117.05,1347.77
2023-05-18 06:00:00+00:00,117.05,117.1,116.69,116.89,1296.88
2023-05-18 07:00:00+00:00,116.89,117.48,116.83,117.11,2304.76
2023-05-18 08:00:00+00:00,117.11,117.21,116.83,116.92,1595.31
2023-05-18 09:00:00+00:00,116.92,117.11,116.72,116.91,1440.07
2023-05-18 10:00:00+00:00,116.91,117.3,116.76,117.11,2146.05
2023-05-18 11:00:00+00:00,117.11,117.22,116.92,117.15,741.75
2023-05-18 12:00:00+00:00,117.15,117.49,116.7,116.9,1560.6
2023-05-18 13:00:00+00:00,116.9,117.13,116.64,116.91,1459.05
2023-05-18 14:00:00+00:00,116.91,117.22,116.1,116.79,2566.25
2023-05-18 15:00:00+00:00,116.79,117.01,116.14,116.33,1585.04
2023-05-18 16:00:00+00:00,116.33,116.78,116.25,116.54,1462.04
2023-05-18 17:00:00+00:00,116.54,116.78,113.04,113.9,6161.19
2023-05-18 18:00:00+00:00,113.9,114.07,112.83,113.12,4895.42
2023-05-18 19:00:00+00:00,113.12,114.09,113.01,113.78,2868.05
2023-05-18 20:00:00+00:00,113.78,114.05,113.69,113.79,1146.24
2023-05-18 21:00:00+00:00,113.79,114.99,113.79,114.98,2240.99
2023-05-18 22:00:00+00:00,114.98,117.2,114.88,117.09,3798.01
2023-05-18 23:00:00+00:00,117.09,117.09,115.29,115.3,2350.19
2023-05-19 00:00:00+00:00,115.3,115.73,114.93,115.62,2364.72
2023-05-19 01:00:00+00:00,115.62,115.62,114.97,115.1,1237.29
2023-05-19 02:00:00+00:00,115.1,115.62,114.99,115.6,664.26
2023-05-19 03:00:00+00:00,115.6,116.11,115.39,115.89,1512.8
2023-05-19 04:00:00+00:00,115.89,116.01,115.42,115.53,2480.84
2023-05-19 05:00:00+00:00,115.53,115.83,115.4,115.63,696.2
2023-05-19 06:00:00+00:00,115.63,115.73,115.43,115.58,803.91
2023-05-19 07:00:00+00:00,115.58,115.78,115.39,115.6,429.02
2023-05-19 08:00:00+00:00,115.6,115.97,115.52,115.6,1047.79
2023-05-19 09:00:00+00:00,115.6,115.89,115.42,115.88,537.03
2023-05-19 10:00:00+00:00,115.88,115.88,115.41,115.51,613.36
2023-05-19 11:00:00+00:00,115.51,115.69,115.31,115.4,795.57
2023-05-19 12:00:00+00:00,115.4,115.7,115.32,115.5,676.27
2023-05-19 13:00:00+00:00,115.5,115.69,114.89,115.0,1185.44
2023-05-19 14:00:00+00:00,115.0,115.09,114.71,114.79,1725.23
2023-05-19 15:00:00+00:00,114.79,115.78,114.41,115.29,3040.73
2023-05-19 16:00:00+00:00,115.29,115.41,114.99,115.21,1009.15
